laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Memory_benchmark,Gpu,GPU_benchmark,OpSys,Weight,Price_euros,cpu_match,benchmark,single_thread,match_score
983,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.48kg,1590,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
232,Asus,Vivobook X541UV-DM1217T,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.49kg,800,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
370,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,769.99,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
312,Toshiba,Satellite Pro,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.11kg,1149,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
937,Toshiba,Tecra Z50-C-140,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.26kg,1559,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1056,Toshiba,Tecra A50-C-218,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.31kg,1189,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
178,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,1060,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
222,HP,Probook 440,Notebook,14,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.29kg,1624,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
452,Dell,Latitude 5480,Notebook,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.64kg,973,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
525,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,742,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
542,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.64kg,1010.51,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
590,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,1094,Intel Core i5-7200U @ 2.50GHz,3414,1782,91
719,Dell,Latitude 5480,Notebook,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,979,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
727,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.2kg,2254,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
926,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,1.96kg,499,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1022,HP,ProBook 440,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,1299,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1037,HP,ProBook 440,Notebook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,1070,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1043,HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.29kg,1458,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
40,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.49kg,1090,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
203,HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.3kg,2049,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
108,HP,Pavilion 14-BK001nv,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,750,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
110,Asus,UX430UQ-GV209R (i7-7500U/8GB/256GB/GeForce,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,2226,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
122,Asus,VivoBook S15,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,435,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
125,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,629,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
230,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.84kg,752,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
292,Asus,VivoBook S15,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,1390,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
333,Asus,VivoBook S15,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,769,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
345,Dell,Inspiron 7570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.09kg,1179,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
389,Lenovo,IdeaPad 720S-14IKB,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.86kg,485,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
497,Lenovo,Thinkpad E570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,1199,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
546,Lenovo,Thinkpad E470,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.2kg,2680,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
885,Samsung,Notebook 9,Ultrabook,15,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.91kg,579,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
888,Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.191kg,999,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
925,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.8kg,539,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1165,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.08kg,509,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
1205,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.29kg,1477,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1172,Dell,XPS 15,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 6300HQ 2.3GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,469.01,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
864,Lenovo,ThinkPad T470p,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.4kg,1499,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1200,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,875,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
191,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.3kg,573,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
244,Acer,Nitro AN515-51,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
248,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
287,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459,Intel Core i3-7100U @ 2.40GHz,2715,1392,95
298,Dell,XPS 15,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 620 ,3.9,Windows 10,1.6kg,1119,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
340,Asus,FX553VD-FY647T (i7-7700HQ/8GB/256GB/GeForce,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 630,4.5,Windows 10,1.95kg,1097,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
410,Acer,Aspire 7,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 630,4.5,Windows 10,2.31kg,1427,Intel Core i7-7820HQ @ 2.90GHz,7169,2129,95
455,MSI,GV62 7RD-1686NL,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,22.99,Intel HD Graphics 630,4.5,Windows 10,1.7kg,1474,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
636,Dell,XPS 15,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel HD Graphics 630,4.5,Windows 10,2kg,1299,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
688,MSI,GV62M 7RD,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,22.99,Intel Iris Graphics 540,5.4,macOS,1.37kg,1419,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
798,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,22.99,Intel Iris Graphics 540,5.4,Windows 10,1.3kg,1799,Intel Core i7-6560U @ 2.20GHz,3428,1731,95
812,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,22.99,Intel Iris Graphics 550,6,macOS,1.37kg,1958.9,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
832,MSI,GL62M 7RD,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,22.99,Intel Iris Plus Graphics 640,,macOS,1.37kg,1339.69,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
167,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD,22.99,Intel Iris Plus Graphics 640,,macOS,1.37kg,1518.55,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
301,Acer,Aspire A715-71G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel Iris Plus Graphics 640,,Windows 10,1.23kg,1379,Intel Core i7-7560U @ 2.40GHz,3801,2013,95
400,MSI,Leopard GP72M,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel Iris Plus Graphics 640,,Windows 10 S,1.25kg,2589,Intel Core i7-7660U @ 2.50GHz,4100,2131,95
687,Acer,Aspire VX5-591G,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,16GB,256GB SSD,22.99,Intel Iris Plus Graphics 640,,Windows 10 S,1.25kg,1799,Intel Core i7-7660U @ 2.50GHz,4100,2131,95
145,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel Iris Plus Graphics 640,,Windows 10 S,1.252kg,1867.85,Intel Core i7-7600U @ 2.80GHz,3658,1984,95
95,Dell,Inspiron 7577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,22.99,Intel Iris Plus Graphics 640,,Windows 10,1.29kg,2240,Intel Core i7-7660U @ 2.50GHz,4100,2131,95
655,Razer,Blade Pro,Gaming,14,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD,22.99,Intel Iris Plus Graphics 640,,Windows 10,1.23kg,1379,Intel Core i7-7560U @ 2.40GHz,3801,2013,95
252,Asus,Rog G701VIK-BA060T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,16GB,256GB SSD,22.99,Intel Iris Plus Graphics 650,,macOS,1.37kg,1803.6,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
865,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel Iris Plus Graphics 650,,macOS,1.37kg,2040,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
88,HP,Pavilion 15-CK000nv,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,22.99,Intel Iris Pro Graphics,,Mac OS X,2.04kg,2139.97,Intel Xeon Platinum 8380 @ 2.30GHz,62317,2385,86
1112,MSI,GS70 Stealth,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.6kg,770,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
136,Acer,Aspire A515-51G-37JS,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.22kg,979,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
259,Acer,Aspire 5,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.62kg,819,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
52,Acer,Aspire A515-51G,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.88kg,1298,Intel Core i7-8650U @ 1.90GHz,6390,2159,95
106,HP,Envy 13-ad009n,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.2kg,1869,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
165,Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,2.2kg,682,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
172,Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.49kg,1103,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
188,Xiaomi,Mi Notebook,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.7kg,879,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
196,Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.4kg,941,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
197,Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,1600x900,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,2.02kg,855,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
289,Acer,Aspire A517-51G,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.88kg,1096.16,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
521,Xiaomi,Mi Notebook,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.21kg,1649,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
766,HP,ZBook 15,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.49kg,1197,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
1161,HP,ZBook 15,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.5kg,847,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
1163,HP,ZBook Studio,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.63kg,722,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
302,Dell,Precision 7720,Workstation,17.3,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,16GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.21kg,1629,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
359,HP,Zbook 15,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.26kg,1398.99,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
394,Dell,Precision 5520,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.63kg,1084,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
405,Dell,Precision M5520,Workstation,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.63kg,812,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
483,Dell,Precision M5520,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,2.5kg,928,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
758,HP,Zbook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Xeon E3-1535M v5 2.9GHz,16GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.6kg,884,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
744,HP,ZBook 15,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.63kg,988,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
809,HP,ZBook 17,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.25kg,1099,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
471,Lenovo,Thinkpad P51,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.56kg,1049,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
1151,HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.49kg,754,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
458,Dell,Precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.29kg,1499,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
606,Dell,Precision 3520,Workstation,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.23kg,1399,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
570,Lenovo,Thinkpad P71,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.4kg,1849,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16GB,256GB SSD +  1.0TB Hybrid,69.98,Intel UHD Graphics 620,4.4,Windows 10,1.62kg,839,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
409,Lenovo,ThinkPad E580,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD +  1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,1.49kg,959,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
48,Asus,Rog Strix,Gaming,17.3,Full HD 1920x1080,AMD Ryzen 1700 3GHz,8GB,256GB SSD +  1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,1.21kg,1949,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
276,Asus,Rog Strix,Gaming,17.3,Full HD 1920x1080,AMD Ryzen 1700 3GHz,16GB,256GB SSD +  1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,1.2kg,1449,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
378,Asus,Rog Strix,Gaming,17.3,IPS Panel Full HD 1920x1080,AMD Ryzen 1700 3GHz,16GB,256GB SSD +  1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,1.6kg,1149,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
442,Asus,Rog Strix,Gaming,17.3,Full HD 1920x1080,AMD Ryzen 1600 3.2GHz,8GB,256GB SSD +  1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,1.62kg,1279,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
338,Asus,UX510UX-CN269T (i7-7500U/8GB/256GB,Notebook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD +  1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,1.74kg,899,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
513,Asus,ZenBook UX510UX-CN211T,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD +  1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,2.1kg,794,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
120,Dell,Inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD +  1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,1.49kg,675,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
202,HP,Omen 17-W295,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,2.08kg,819,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
216,Asus,ROG GL703VD-GC028T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,1.37kg,1849,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
408,Asus,FX753VD-GC461T (i7-7700HQ/16GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,1.41kg,949,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
